"","pub_id","author_name","author_id"
"1557",562,"Dechesne, M.","276"
"1558",562,"VanSistine, D P","1189"
"1559",562,"Thompson, R A","1155"
"1560",562,"Hudson, A M","532"
"1561",562,"Zellman, K L","1302"
"1562",562,"Sweetkind, D S","1133"
"1563",562,"Ruleman, C A","1016"
"1564",562,"Turner, Kenzie J.","1556"
"1565",581,"Kendall, Katharine P.","620"
"1566",581,"Roesch, Ariane","1002"
"1567",581,"Stearns, Andrew","1105"
"1568",581,"Ramon-Duenas, Carolina","969"
"1569",581,"Kendall, Jerome J.","619"
"1570",581,"Phillips, Jan-Claire","938"
"1571",581,"Meyer, S.","792"
"1572",585,"Bailey, R T","70"
"1573",585,"Abbas, S.","1"
"1574",585,"Čerkasova, Natalja","334"
"1575",585,"Arnold, J G","52"
"1576",585,"White, Michael J. ","1494"
"1577",585,"Majumdar, Sayantan","1557"
"1578",585,"Smith, Ryan","1558"
"1579",586,"Shapiro, A M","1054"
"1580",586,"Belitz, K.","95"
"1581",586,"Reddy, J E","981"
"1582",586,"Stackelberg, P E","1101"
"1583",587,"Tomaszewski, E J","1164"
"1584",587,"Sun, Z.","1130"
"1585",587,"Bednar, A J","92"
"1586",588,"Shell, R.","1061"
"1587",588,"Ciampaglio, C.","216"
"1588",588,"Peterman, D.","925"
"1589",588,"Ivanov, A.","557"
"1590",588,"Armstrong, Adam","1559"
"1591",588,"Fuelling, Lauren J.","1560"
"1592",588,"Jacquemin, Stephen J.","1561"
"1593",589,"Kunath, M.","660"
"1594",589,"Phillips, G.","937"
"1595",589,"Clary, R M","219"
"1596",598,"Rytkonen, Sauli Johannes","1562"
"1597",610,"Palosaari, Jenny","1563"
"1598",612,"Bassan, Lucas","1353"
"1599",613,"Ivanova, Natalia","1358"
"1600",614,"Matos, D R","757"
"1601",614,"Abreu, P M","5"
"1602",614,"Toscani, R.","1168"
"1603",614,"Gomes, Diego Guilherme Costa","1564"
"1604",624,"Faruk, M U","351"
"1605",624,"Yusuf, S N","1295"
"1606",624,"Daspan, Raymond Ishaya","1565"
"1607",625,"Müller, D.","805"
"1608",625,"Groves, D I","441"
"1609",625,"Santosh, M.","1482"
"1610",629,"Aizaki, H.","13"
"1611",629,"Sato, Kazuo","1357"
"1612",635,"Anugrah, Donni Fajar","46"
"1613",635,"Rishanty, Arnita","994"
"1614",635,"Aryani, Ade Dwi","54"
"1615",635,"Sambodo, Maxensius Tri","1566"
"1616",638,"Zafra, J L Torres","1301"
"1617",638,"Díaz, Xiomara Cazanas","272"
"1618",639,"Ryter, J.","1022"
"1619",639,"Bhuwalka, K.","115"
"1620",639,"Roth, R.","1009"
"1621",639,"Olivetti, E.","891"
"1622",639,"Alonso, E.","30"
"1623",639,"Nassar, Nedal T.","1327"
"1624",639,"Buarque-Andrade, Laura","1567"
"1625",639,"Frenzel, Max","1568"
"1626",639,"Shojaeddini, Ensieh","1569"
"1627",640,"Zhou, D.","1313"
"1628",640,"Li, S.","702"
"1629",640,"Yao, H.","1283"
"1630",641,"Hamed, Y.","455"
"1631",641,"Jallouli, H.","561"
"1632",641,"Elaloui, E.","321"
"1633",648,"Gao, Jinghan","393"
"1634",648,"Liu, W.","694"
"1635",648,"Sui, J.","1126"
"1636",648,"Zhang, Z.","1312"
"1637",648,"Dong, Y.","299"
"1638",648,"Wang, D.","1212"
"1639",648,"Pan, F.","903"
"1640",648,"Wang, Xudong","1570"
"1641",649,"Kumar, A.","658"
"1642",649,"Sahu, R.","1025"
"1643",649,"Tripathy, S K","1173"
"1644",654,"Mercer, Celestine N","785"
"1645",654,"Babel, H R","69"
"1646",654,"Hofstra, A H","505"
"1647",654,"Mercer, Cameron M.","1571"
"1648",659,"Sayahpour, B.","1029"
"1649",659,"Parab, S.","908"
"1650",659,"Hirsh, H.","500"
"1651",659,"Nguyen, L H B","866"
"1652",659,"Zhang, M.","1308"
"1653",659,"Meng, Ying Shirley","1572"
"1654",664,"Stafford, K T","1102"
"1655",664,"McLemore, Virginia T.","776"
"1656",664,"Martin, L.","745"
"1657",664,"Kelley, Shari","616"
"1658",664,"Grigg, J.","439"
"1659",664,"Broadhead, Ron","1355"
"1660",665,"Ingebritsen, S E","554"
"1661",665,"Weis, P.","1227"
"1662",665,"Bodnar, R J","132"
"1663",665,"Boutt, D F","137"
"1664",665,"Munk, L. A.","1573"
"1665",666,"Zafra, J L Torres","1301"
"1666",666,"Díaz, Xiomara Cazanas","272"
"1667",244,"Drenth, Benjamin J.","305"
"1668",244,"Cannon, W F","185"
"1669",244,"Schulz, K J","1040"
"1670",244,"Ayuso, R A","63"
"1671",304,"Kreiner, Douglas C.","655"
"1672",304,"Jones, James V. III","550"
"1673",304,"Case, George N. D.","191"
"1674",158,"Mercer, Celestine N","785"
"1675",158,"Watts, Kathryn E.","1361"
"1676",158,"Gross, Juliane","1362"
"1677",179,"Lawley, C J M","674"
"1678",179,"Gadd, M G","388"
"1679",179,"Lederer, Graham W.","678"
"1680",179,"Graham, Garth E.","432"
"1681",179,"Parsa, Mohammad","1363"
"1682",179,"Ford, Arianne","1364"
"1683",180,"Zhang, Shangqing","1365"
"1684",180,"Liu, Xuefei","1366"
"1685",180,"Zhao, Fenghua","1367"
"1686",180,"Liu, Dongna","1368"
"1687",180,"Zou, Yu","1369"
"1688",180,"Zhang, Wenxu","1370"
"1689",180,"Liu, Xile","1371"
"1690",180,"Li, Li","1372"
"1691",180,"Zhao, Lihua","1373"
"1692",220,"Case, George N. D.","191"
"1693",220,"Regan, Sean P.","986"
"1694",220,"Holm-Denoma, C S","508"
"1695",220,"Karl, Susan M.","1374"
"1696",220,"Johnson, Craig A.","1375"
"1697",220,"Ellison, Eric T.","1376"
"1698",220,"Caine, Jonathan Saul","1377"
"1699",220,"Pianowski, Laura S.","1378"
"1700",220,"Marsh, Jeffrey H.","1379"
"1701",277,"Patlolla, Shashank Reddy","1380"
"1702",277,"Sharafian, Amir","1381"
"1703",277,"Merida, Walter","1382"
"1704",288,"Jia, Nanfei","1383"
"1705",288,"An, Haizhong","1384"
"1706",288,"Gao, Xiangyun","1385"
"1707",288,"Liu, Donghui","1386"
"1708",288,"Chang, Hao","1387"
"1709",296,"Cox, I A","244"
"1710",296,"Pashin, Jack C.","1388"
"1711",354,"Karaman, Muhittin","1389"
"1712",462,"Evans, B R","345"
"1713",462,"Kumar, J.","659"
"1714",462,"Popovs, I.","948"
"1715",462,"Moyer, B A","836"
"1716",462,"Paranthaman, M. Parans","1574"
"1717",467,"Twelker, Evan","1178"
"1718",467,"Newberry, Rainer J.","864"
"1719",467,"Naibert, Travis J.","859"
"1720",467,"Wypych, Alicja","1267"
"1721",467,"Gavel, Michelle M.","402"
"1722",467,"Barrera, Michael L.","83"
"1723",467,"Szumigala, David J.","1135"
"1724",467,"Truskowski, Conner M.","1176"
"1725",467,"Muller, Izzy P.","845"
"1726",467,"Fessenden, Serena N.","359"
"1727",467,"Blackwell, Noel J S","122"
"1728",467,"Harvey, David A.","474"
"1729",467,"Wildland, Alec D.","1241"
"1730",471,"Peter, J.","930"
"1731",471,"Gadd, M G","388"
"1732",471,"Lawley, C J M","674"
"1733",471,"Corriveau, L.","238"
"1734",471,"Houlé, M.","520"
"1735",471,"Pilote, J.","940"
"1736",471,"Plouffe, Alain","1575"
"1737",471,"Potter, Eric","1576"
"1738",471,"Sappin, Anne-Aurelie","1577"
"1739",471,"Marquis, Genevieve","1578"
"1740",471,"Lebel, Daniel","1579"
"1741",475,"Beyer, Rebecca","112"
"1742",475,"NA","935"
"1743",475,"Faulkner, Mindy","1580"
"1744",518,"Wortzel, Larry M.","1259"
"1745",518,"Selley, Kate","1049"
"1746",519,"Fenyves, Veronika","356"
"1747",519,"Erdey, László","332"
"1748",519,"Márkus, Ádám","838"
"1749",519,"Tőkés, Tibor","1162"
"1750",578,"Ningen, Sara Van","1584"
"1751",579,"Buffalo Bayou Hurricane Hike","1585"
"1752",580,"Ningen, Sara Van","1584"
"1753",597,"Ding, S.","296"
"1754",599,"Heptinstall, E A","491"
"1755",601,"Currie, D.","255"
"1756",601,"Mitchell, C J","801"
"1757",603,"Jowitt, Simon M.","590"
"1758",609,"Yalcin, Cihan","1586"
"1759",619,"Downs, C.","303"
"1760",619,"Winn, C.","1254"
"1761",619,"Kraal, K.","653"
"1762",619,"Folsom, M.","373"
"1763",619,"Schwering, P.","1044"
"1764",619,"Hinz, Nick","1587"
"1765",619,"Zimmerman, Jade","1588"
"1766",619,"Sewell, Steven","1589"
"1767",619,"Cumming, William B","1590"
"1768",619,"Milton, Alex","1591"
"1769",619,"Sabin, Andrew","1592"
"1770",619,"Lopeman, Janice","1593"
"1771",647,"Hurley, W.","539"
"1772",647,"Simmonds, J.","1077"
"1773",647,"Hofer, R.","504"
"1774",662,"Scarberry, Kaleb","1031"
"1775",662,"Eastman, K A","316"
"1776",667,"Naibert, Travis J.","859"
"1777",469,"Davarpanah, A.","264"
"1778",469,"Elliott, W C","324"
"1779",469,"Babaie, H A","68"
"1780",521,"Vredenburgh, L M","1203"
"1781",521,"Wilkerson, G.","1242"
"1782",522,"Fenyves, Veronika","356"
"1783",522,"Erdey, László","332"
"1784",522,"Márkus, Ádám","838"
"1785",522,"Tőkés, Tibor","1162"
"1786",563,"Adeboboye, Oluwaseyifunmi E.","8"
"1787",563,"Neves, Miguel","863"
"1788",563,"Peng, Zhigang","922"
"1789",563,"Frost, Dan","382"
"1790",563,"Jaumé, Steven C.","564"
"1791",563,"Chuang, Lindsay Y.","1359"
"1792",642,"Musoma, B M","853"
"1793",642,"Nyanda, S S","884"
"1794",642,"Muhanga, M I","843"
"1795",642,"Massawe, F A","750"
